"x","y","z","var1.pred","var1.var","CU_original"
0,0,0,-0.00654609891666044,7.9435076329734e-05,2.03389416253327
1,0,0,-0.0026356681088931,7.98373046060791e-05,0.331549141658513
2,0,0,-0.00277658772623187,7.42780007734935e-05,0.354664135452651
3,0,0,0.00271231477414945,7.44465193252144e-05,0
4,0,0,0.00291560480146754,7.38974844383521e-05,0
5,0,0,0.00179885368652594,5.73674817244473e-05,0
6,0,0,0.00655410306548873,6.99936683260148e-05,0
7,0,0,0.00888495290761894,8.94122215187669e-05,0
8,0,0,0.00820881762539531,7.4404847593e-05,0
9,0,0,0.00774403944716346,7.09907617293451e-05,0
10,0,0,0.00761237351093444,7.44048475929987e-05,0
11,0,0,0.00606592784575655,8.80462021194866e-05,0
12,0,0,0.00357422825838692,9.58256841942534e-05,0
13,0,0,0.00127505896854425,6.69700686874382e-05,0
14,0,0,-0.00241836221851798,6.36183691106013e-05,0.29735199615051
15,0,0,-0.00395545663198991,9.28692297187677e-05,0.586027530252451
16,0,0,-0.0042849141279911,8.35828757397266e-05,0.667448176224184
17,0,0,-0.00350414030477641,8.05027300940931e-05,0.488101813241627
18,0,0,-0.00417925815843136,7.73936991428559e-05,0.640276037314166
19,0,0,-0.00062649887420019,7.4046350198593e-05,0.0656589543340971
20,0,0,0.000158481363839976,7.21621021903196e-05,0
21,0,0,0.00101013047088531,8.90722088792715e-05,0
22,0,0,-0.000897759648245121,0.000124338551967095,0.0961354211531926
23,0,0,-0.00375866051764097,0.000314726765889462,0.54161110919307
24,0,0,-0.00572216334849302,0.000709063884505361,1.21345617293176
25,0,0,-0.00537208253777618,-4133502360.06032,1.03554933809245
26,0,0,-0.0178461457493217,-18325193796.2668,NA
27,0,0,0.00936136792331535,-13408678387.5122,0
28,0,0,-0.00863863302782016,-3593175254.16978,NA
29,0,0,0.0123694426064991,0.000615974473822054,0
30,0,0,0.00514275596240674,0.000224113409049638,0
31,0,0,0.00634295242482488,0.000167471292676467,0
32,0,0,0.00384351418811009,0.000119639495123067,0
33,0,0,0.00474402918771682,0.000110549812780491,0
34,0,0,0.0054171034095528,0.000107055335374826,0
35,0,0,0.00573251245564839,0.000120553560671651,0
36,0,0,0.0159859984637692,0.000251721517800153,0
37,0,0,0.0159035535567968,0.000272157657798832,0
38,0,0,0.0047133472316107,0.000127319126466891,0
39,0,0,0.00527241168029583,0.00011209971970731,0
40,0,0,0.00448157470927061,0.000112632234652256,0
41,0,0,0.00181962378719557,0.000133711732667224,0
42,0,0,0.000849956296103209,0.000133711732667227,0
43,0,0,0.011670467633217,0.000100105063500559,0
44,0,0,0.0196160384119378,8.44763309428197e-05,0
45,0,0,0.0235499780123272,8.62727815069913e-05,0
46,0,0,0.0327846328337457,9.90447535125698e-05,0
47,0,0,0.0425725325149539,0.000125568287602494,0
48,0,0,0.0165012061012722,0.000184049928548564,0
49,0,0,0.016513658153442,0.000322603514688609,0
50,0,0,0.0652881660853171,0.000427266914422835,0
51,0,0,-0.0686182243849269,-16410621310.091,NA
52,0,0,0.000814315773669809,-9317895150.64453,0
53,0,0,0.00368678391272213,7715871072.11287,0
54,0,0,-0.000505561425429797,-3714566310.05404,0.0524912556595751
55,0,0,0.00154879755233405,19460382792.4956,0
56,0,0,0.000349668912079583,9.33437565419759e-05,0
57,0,0,0,0.000103564447620637,0
58,0,0,0,0.000118923824490001,0
59,0,0,0,0.000177092521278607,0
60,0,0,0,0.000205390017532851,0
61,0,0,0,9.8970513864462e-05,0
62,0,0,0,9.77370119770756e-05,0
63,0,0,0,0.000154435637517044,0
64,0,0,0,0.000197645083532661,0
65,0,0,0,0.000224643701851045,0
66,0,0,0,0.000249693600371995,0
67,0,0,0,0.000102615831563318,0
68,0,0,0,0.000109092673654604,0
69,0,0,0,0.000108107435788199,0
70,0,0,0,0.000110529420210385,0
71,0,0,0,0.000111327776997559,0
72,0,0,0,0.000130731790689551,0
73,0,0,0,0.00018999006429436,0
74,0,0,0,0.000209085173411986,0
75,0,0,0,0.000172139291867552,0
76,0,0,0,0.00030127084641352,0
77,0,0,0,0.000319356039990585,0
0,1,0,-0.000138576313781013,9.34883303262459e-05,0.0139977697888725
1,1,0,-0.00413554019515804,9.85855327147388e-05,0.629338508820311
2,1,0,0.00208645736593762,7.18376446158641e-05,0
3,1,0,0.00299654780116044,5.53547259585361e-05,0
4,1,0,0.00381477960098407,5.67349674986329e-05,0
5,1,0,0.00413326271513984,5.04486730646959e-05,0
6,1,0,0.00507770569579158,4.78962655266449e-05,0
7,1,0,0.00509984936945035,4.77387863730958e-05,0
8,1,0,0.00963263167748835,5.31894892085728e-05,0
9,1,0,0.00955361089621936,5.32663776986805e-05,0
10,1,0,0.00997086223995738,5.34058176928988e-05,0
11,1,0,0.00816173378145089,5.53012964166267e-05,0
12,1,0,0.00318322106416656,5.93041557447117e-05,0
13,1,0,0.00332678776802534,6.05957208550538e-05,0
14,1,0,-0.00198658943412833,6.23261376101175e-05,0.234039681848301
15,1,0,-0.000706360202544371,7.80380676786659e-05,0.074493281250966
16,1,0,-0.00251926402904333,0.000112955316300332,0.313020962342321
17,1,0,-0.00152694169567272,8.97536343441785e-05,0.172448550854455
18,1,0,-0.00470977966887116,8.90817746560607e-05,0.789005384055969
19,1,0,-0.00178149153881207,7.83999348181184e-05,0.205879067916158
20,1,0,-0.00137730806624928,6.13629874357126e-05,0.153523896248018
21,1,0,-0.000608129834353786,8.18631930115245e-05,0.0636427664664154
22,1,0,-0.0036760699164845,0.000144474217165721,0.523789317123189
23,1,0,-0.00403758687046042,0.000284685275702292,0.605443837638262
24,1,0,-0.00570158415989129,0.000634127836185979,1.20162045352598
25,1,0,0.0424795953812753,-27564145668.5514,0
26,1,0,-0.00397408770184615,-70879231719.1334,0.590384432864994
27,1,0,-0.00259445908841776,6988093268.0835,0.324932996569288
28,1,0,-0.00758844419790438,3221783259.96072,NA
29,1,0,0.00883545772283847,0.000382536577991804,0
30,1,0,0.00467867958351513,0.000200806569176808,0
31,1,0,0.00399119081238166,0.000114887213867218,0
32,1,0,0.00298753146228817,8.28691093766936e-05,0
33,1,0,0.00296220819857757,8.15210579573071e-05,0
34,1,0,0.00259645810686104,7.55692556864491e-05,0
35,1,0,0.00323689509970969,8.34102716451368e-05,0
36,1,0,0.00353304495303222,8.27814792875282e-05,0
37,1,0,0.00506083788237588,0.000107895072878604,0
38,1,0,0.00258386409882409,8.49828103899024e-05,0
39,1,0,0.00126609198618647,7.27061787284383e-05,0
40,1,0,-5.50823256317651e-05,7.28367823637657e-05,0.00553019442776304
41,1,0,-0.00315224042876537,8.2337875554599e-05,0.420344301741437
42,1,0,-0.00408921243751465,8.23378755545993e-05,0.617934178019951
43,1,0,-0.00239554850562166,7.5489885570504e-05,0.293857891490674
44,1,0,0.0123519403526921,6.61015525747576e-05,0
45,1,0,0.0140131334720831,6.7567434573736e-05,0
46,1,0,0.0243604266431783,7.41864263397969e-05,0
47,1,0,0.0354362677745369,8.8988127376385e-05,0
48,1,0,0.0276202409572006,0.000120322589165404,0
49,1,0,0.0334225088711009,0.000200806569176802,0
50,1,0,0.0610974353810944,0.000382536577991893,0
51,1,0,-0.0148241406904707,-10785970044.2162,NA
52,1,0,-0.00208193877178498,-5719361637.27941,0.247531670599486
53,1,0,-0.00725005618481901,-11471783168.4164,NA
54,1,0,-0.00200800873389186,-5392985022.10826,0.237047724313882
55,1,0,1.83721551504473e-05,9.15209161417624e-05,0
56,1,0,0.000153656139382026,7.51096329466468e-05,0
57,1,0,0,9.38731210500604e-05,0
58,1,0,0,0.000107668896380021,0
59,1,0,0,0.000109683075000938,0
60,1,0,0,0.000118835837659105,0
61,1,0,0,7.78716769495034e-05,0
62,1,0,0,8.72643901899561e-05,0
63,1,0,0,0.000107406452892312,0
64,1,0,0,0.000159062191289639,0
65,1,0,0,0.000180366688125246,0
66,1,0,0,0.000183672559511988,0
67,1,0,0,9.37871535147739e-05,0
68,1,0,0,0.000106759211818961,0
69,1,0,0,9.63383727132432e-05,0
70,1,0,0,9.8455101411611e-05,0
71,1,0,0,8.67427807497282e-05,0
72,1,0,0,0.000168627992216964,0
73,1,0,0,0.000175474208306263,0
74,1,0,0,0.000122703315635959,0
75,1,0,0,0.000204199523333701,0
76,1,0,0,0.000211966936254317,0
77,1,0,0,0.000271109963248752,0
0,2,0,-0.00265784537389095,0.000110606230665072,0.335136071506298
1,2,0,0.000687448967341911,5.59987721319886e-05,0
2,2,0,0.00202758321846079,5.03581589029574e-05,0
3,2,0,0.00335434507877678,4.75495576990146e-05,0
4,2,0,0.00316033633744033,4.42651971808314e-05,0
5,2,0,0.00483560653108097,4.12393179434022e-05,0
6,2,0,0.00509996129267263,3.87084733693962e-05,0
7,2,0,0.00427534268153823,3.79269059161654e-05,0
8,2,0,0.00380578628224675,3.50186122513354e-05,0
9,2,0,0.00475173834740633,3.5963326740006e-05,0
10,2,0,0.00626660947148569,3.830484344475e-05,0
11,2,0,0.00590358722609186,4.26846799682433e-05,0
12,2,0,0.00558723348646379,4.44408228443974e-05,0
13,2,0,0.00197750258164646,4.57257627973638e-05,0
14,2,0,0.00369408415702343,5.6844413116522e-05,0
15,2,0,-0.00237152631525805,5.47429222406927e-05,0.290197657915897
16,2,0,-0.00161081284210025,8.12458324017328e-05,0.183286390228361
17,2,0,-0.00240294959964583,9.88766001019777e-05,0.29498949776962
18,2,0,-0.00517940811260125,8.74743180864278e-05,0.954286009022724
19,2,0,-0.00300989819859746,7.50206741769727e-05,0.394717572378013
20,2,0,-0.00134521607881597,6.44094160772609e-05,0.149531525172719
21,2,0,-0.00219537694472032,7.06168104537249e-05,0.263933224266978
22,2,0,-0.0037071779862389,0.000138842702054145,0.530448101050354
23,2,0,-0.0044220806553661,0.000319076054923342,0.704400403984835
24,2,0,0.00184524499766425,7951825165.16575,0
25,2,0,-0.00724700802398669,-4590744425.2501,NA
26,2,0,0.0014345705401323,-10120504755.6657,0
27,2,0,-0.00537595926256477,-1329260326.11724,1.0372871649907
28,2,0,0.00687303427472931,0.000673842805778499,0
29,2,0,0.00651445032501235,0.000309752883499712,0
30,2,0,0.00479396536640456,0.000152643281914571,0
31,2,0,0.00412112884126069,9.80717578978405e-05,0
32,2,0,0.00185837013423601,6.12528679238457e-05,0
33,2,0,0.00199658853657851,6.16237431855451e-05,0
34,2,0,0.00129038329930597,5.1199161702054e-05,0
35,2,0,0.00241930654365343,6.30019601773518e-05,0
36,2,0,0.00411658944938695,6.59971574907097e-05,0
37,2,0,0.00406826950991099,7.53577444401979e-05,0
38,2,0,0.00369058855749563,6.87166782982304e-05,0
39,2,0,0.000962938498609379,6.41136858438198e-05,0
40,2,0,-0.00219077029891681,4.82019173476695e-05,0.263259547715151
41,2,0,-0.00354857360944619,4.84510209666203e-05,0.497149700272388
42,2,0,-0.00450466733916972,4.84510209666193e-05,0.727643236944516
43,2,0,-0.00528408173863514,4.84498519051749e-05,0.997238668464433
44,2,0,-0.00611444061977856,4.42069349214249e-05,1.49001534747056
45,2,0,-0.00293953915665743,4.50857090635119e-05,0.382392663953539
46,2,0,0.00108306873916634,4.96056837585234e-05,0
47,2,0,0.0102442209743421,6.26417456173734e-05,0
48,2,0,-0.0078800840140522,7.41823716988552e-05,NA
49,2,0,0.0306396795937362,0.00016105557922207,0
50,2,0,0.045781367303384,0.00030975288349971,0
51,2,0,0.0632960541482041,0.000673842805778239,0
52,2,0,0.203442501096971,11566291149.3333,0
53,2,0,0.00480962541929112,-7484070743.68454,0
54,2,0,-0.000680083513878534,-21990232555.5202,0.0715740996726595
55,2,0,-3.44448825832948e-05,8.24949445928846e-05,0.00345305914967753
56,2,0,0.00166037693260605,6.37885469932726e-05,0
57,2,0,0.0019046077344544,6.12858117802782e-05,0
58,2,0,0.00324738611756305,7.96690995287584e-05,0
59,2,0,0,9.8872436718503e-05,0
60,2,0,0.00356434254927844,8.50153826604944e-05,0
61,2,0,0,7.38245349234627e-05,0
