"x","y","z","var1.pred","var1.var","CU_original"
31,6,8,-0.00488565404596424,3.66353250103723e-07,0.846356895324874
32,6,8,-0.0050055182611379,3.66353250103723e-07,0.888373915233387
33,6,8,-0.00510087733736379,3.66353250103723e-07,0.923735303011057
34,6,8,-0.00515784518354798,3.66353250103723e-07,0.945761392407121
35,6,8,-0.00518961270020407,3.66353250103723e-07,0.958357385480994
36,6,8,-0.00519407999845811,3.66353250103723e-07,0.960147339086731
37,6,8,-0.00517255013150279,3.66353250103723e-07,0.951563323327036
38,6,8,-0.00512461506548216,3.66353250103723e-07,0.932827728482522
39,6,8,-0.00473805336039542,3.66353250103723e-07,0.797909158378488
40,6,8,-0.00437871344343526,3.66353250103723e-07,0.692501993347207
41,6,8,-0.00403231124903468,3.66353250103723e-07,0.604180085881566
42,6,8,-0.00338488904221783,3.66353250103723e-07,0.464388650564175
43,6,8,-0.00276178338349675,3.66353250103723e-07,0.352199169408195
44,6,8,-0.00211151094800902,3.66353250103723e-07,0.251770105423645
45,6,8,-0.00149658033863526,3.66353250103723e-07,0.168566650688661
46,6,8,-0.000870377739839234,3.66353250103723e-07,0.0929975745652456
47,6,8,-0.000513764430643943,3.66353250103723e-07,0.0533765460306199
48,6,8,-0.000119386572093911,3.66353250103723e-07,0.0120424756722315
49,6,8,-8.77481769149357e-05,3.66353250103723e-07,0.00883072896806425
50,6,8,-5.65597796744893e-05,3.66353250103723e-07,0.0056791371018079
51,6,8,3.46796109330902e-05,3.46941538206439e-07,0
52,6,8,-1.41730554265056e-05,3.34770079402027e-07,0.00141875382398382
53,6,8,0,3.24709074242999e-07,0
54,6,8,0,3.47530590115145e-07,0
55,6,8,0,3.7993431614382e-07,0
56,6,8,0,3.87420722584299e-07,0
57,6,8,0,4.06884378688794e-07,0
58,6,8,0,4.15553511159022e-07,0
59,6,8,0,4.2990552775507e-07,0
60,6,8,0,4.61205347291743e-07,0
61,6,8,0,4.81273939955961e-07,0
62,6,8,0,5.01108267973439e-07,0
63,6,8,0,5.25680178335451e-07,0
64,6,8,0,5.1742307754332e-07,0
65,6,8,0,5.49008690797655e-07,0
66,6,8,0,5.91214946830231e-07,0
67,6,8,0,6.12753365823734e-07,0
68,6,8,0,6.59607108421576e-07,0
69,6,8,0,6.98869328322836e-07,0
70,6,8,0,7.57543915581243e-07,0
71,6,8,0,8.49436207164875e-07,0
72,6,8,0,9.20964440168873e-07,0
73,6,8,0,1.02388283161611e-06,0
74,6,8,0,1.13132210139053e-06,0
75,6,8,0,1.25893679504154e-06,0
76,6,8,0,1.36619241984567e-06,0
77,6,8,0,1.48935871979821e-06,0
0,7,8,-0.00320751942120508,3.5605842834488e-07,0.430558264184427
1,7,8,-0.0035642236705893,3.01432642903322e-07,0.500364922266314
2,7,8,-0.0039554022064006,2.44539573112242e-07,0.586014842943698
3,7,8,-0.00441918611182757,2.1158328641757e-07,0.703599818761063
4,7,8,-0.00468252734929407,1.80595829819255e-07,0.780530805885874
5,7,8,-0.00488108203061309,1.45311830131783e-07,0.844803905755825
6,7,8,-0.00518264581940077,1.31539938798512e-07,0.955575165142477
7,7,8,-0.0053366064808589,1.17110738277104e-07,1.01984724920013
8,7,8,-0.00534970332154636,1.11757371371241e-07,1.02560236671563
9,7,8,-0.00532109363449475,1.11757371371242e-07,1.01309223056221
10,7,8,-0.00517277694935183,1.12728189876854e-07,0.951653200118784
11,7,8,-0.00506043437030939,1.135863542336e-07,0.908515641315319
12,7,8,-0.00483580833847965,1.24557245679778e-07,0.829611811936132
13,7,8,-0.00469383408687684,1.28462980038358e-07,0.784034187565013
14,7,8,-0.00460207546923968,1.34035690939483e-07,0.756104234486983
15,7,8,-0.00418596997375132,1.501062266766e-07,0.641970683438174
16,7,8,-0.00405372857932552,1.56553079635683e-07,0.609324945545779
17,7,8,-0.00387281132725805,1.66904357868738e-07,0.567025568835362
18,7,8,-0.00378139659405959,1.79352212353941e-07,0.546599015766347
19,7,8,-0.00382084560141419,2.02534464787346e-07,0.55533986106758
20,7,8,-0.00377380267249653,2.15490041739551e-07,0.544929029494639
21,7,8,-0.00380404209212481,2.3311396376577e-07,0.551603118931766
22,7,8,-0.00383015353521566,2.51149802012134e-07,0.557418482270194
23,7,8,-0.00399798152598751,2.67192866031292e-07,0.596012587783918
24,7,8,-0.00402730000170116,2.67149072161111e-07,0.602981802725083
25,7,8,-0.00408451424737634,2.6714907216111e-07,0.616788097696357
26,7,8,-0.00417310483404894,2.66745540231129e-07,0.638726051427824
27,7,8,-0.00426811465374342,2.66745540231128e-07,0.663055563743129
28,7,8,-0.00435944484866895,2.6714907216111e-07,0.687280543037232
29,7,8,-0.00452556138794795,2.66643163606633e-07,0.733649902040767
30,7,8,-0.0046287525871403,2.66745540231128e-07,0.764108300184972
31,7,8,-0.00470638270022878,2.66643163606634e-07,0.787943333852937
32,7,8,-0.00467512281021031,2.51809830394619e-07,0.778246131481765
33,7,8,-0.00469828897751823,2.44322748831798e-07,0.78541943797994
34,7,8,-0.00474227238521691,2.51631249522395e-07,0.799247709722877
